Name	Id	Genre	DetailType	ParticularType	Level	Series	Bind	ReputeCamp	ReputeClass	ReputeLevel	OfficialLevel	TradeLog	honor	timeout	tongfund	tongenergy	fightpowerrank	goodsindex	goodsprice	valuecoinindex	valuecoinprice
Trang bị tím PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Mộc	1526	2	8	565	10	0	1	2	2	4											
Trang bị tím PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Mộc	1527	2	8	566	6	0	1	2	1	3											
Trang bị tím PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Mộc	1528	2	8	567	7	0	1	2	1	4											
Trang bị tím PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Mộc	1529	2	8	568	8	0	1	2	1	5											
Trang bị tím PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Mộc	1530	2	8	569	9	0	1	2	2	3											
Trang bị tím PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Mộc	1531	2	8	570	10	0	1	2	2	4											
Trang bị tím PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Thủy	1532	2	8	571	6	0	1	2	1	3											
Trang bị tím PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Thủy	1533	2	8	572	7	0	1	2	1	4											
Trang bị tím PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Thủy	1534	2	8	573	8	0	1	2	1	5											
Trang bị tím PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Thủy	1535	2	8	574	9	0	1	2	2	3											
Trang bị tím PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Thủy	1536	2	8	575	10	0	1	2	2	4											
Trang bị tím PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Thủy	1537	2	8	576	6	0	1	2	1	3											
Trang bị tím PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Thủy	1538	2	8	577	7	0	1	2	1	4											
Trang bị tím PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Thủy	1539	2	8	578	8	0	1	2	1	5											
Trang bị tím PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Thủy	1540	2	8	579	9	0	1	2	2	3											
Trang bị tím PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Thủy	1541	2	8	580	10	0	1	2	2	4											
Trang bị tím PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Hỏa	1542	2	8	581	6	0	1	2	1	3											
Trang bị tím PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Hỏa	1543	2	8	582	7	0	1	2	1	4											
Trang bị tím PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Hỏa	1544	2	8	583	8	0	1	2	1	5											
Trang bị tím PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Hỏa	1545	2	8	584	9	0	1	2	2	3											
Trang bị tím PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Hỏa	1546	2	8	585	10	0	1	2	2	4											
Trang bị tím PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Hỏa	1547	2	8	586	6	0	1	2	1	3											
Trang bị tím PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Hỏa	1548	2	8	587	7	0	1	2	1	4											
Trang bị tím PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Hỏa	1549	2	8	588	8	0	1	2	1	5											
Trang bị tím PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Hỏa	1550	2	8	589	9	0	1	2	2	3											
Trang bị tím PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Hỏa	1551	2	8	590	10	0	1	2	2	4											
Trang bị tím PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Thổ	1552	2	8	591	6	0	1	2	1	3											
Trang bị tím PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Thổ	1553	2	8	592	7	0	1	2	1	4											
Trang bị tím PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Thổ	1554	2	8	593	8	0	1	2	1	5											
Trang bị tím PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Thổ	1555	2	8	594	9	0	1	2	2	3											
Trang bị tím PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Thổ	1556	2	8	595	10	0	1	2	2	4											
Trang bị tím PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Thổ	1557	2	8	596	6	0	1	2	1	3											
Trang bị tím PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Thổ	1558	2	8	597	7	0	1	2	1	4											
Trang bị tím PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Thổ	1559	2	8	598	8	0	1	2	1	5											
Trang bị tím PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Thổ	1560	2	8	599	9	0	1	2	2	3											
Trang bị tím PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Thổ	1561	2	8	600	10	0	1	2	2	4											
Trang bị cam PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Kim	1562	2	8	601	6	0	1	2	1	4											
Trang bị cam PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Kim	1563	2	8	602	7	0	1	2	1	5											
Trang bị cam PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Kim	1564	2	8	603	8	0	1	2	1	6											
Trang bị cam PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Kim	1565	2	8	604	9	0	1	2	2	4											
Trang bị cam PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Kim	1566	2	8	605	10	0	1	2	2	5											
Trang bị cam PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Kim	1567	2	8	606	6	0	1	2	1	4											
Trang bị cam PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Kim	1568	2	8	607	7	0	1	2	1	5											
Trang bị cam PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Kim	1569	2	8	608	8	0	1	2	1	6											
Trang bị cam PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Kim	1570	2	8	609	9	0	1	2	2	4											
Trang bị cam PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Kim	1571	2	8	610	10	0	1	2	2	5											
Trang bị cam PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Mộc	1572	2	8	611	6	0	1	2	1	4											
Trang bị cam PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Mộc	1573	2	8	612	7	0	1	2	1	5											
Trang bị cam PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Mộc	1574	2	8	613	8	0	1	2	1	6											
Trang bị cam PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Mộc	1575	2	8	614	9	0	1	2	2	4											
Trang bị cam PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Mộc	1576	2	8	615	10	0	1	2	2	5											
Trang bị cam PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Mộc	1577	2	8	616	6	0	1	2	1	4											
Trang bị cam PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Mộc	1578	2	8	617	7	0	1	2	1	5											
Trang bị cam PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Mộc	1579	2	8	618	8	0	1	2	1	6											
Trang bị cam PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Mộc	1580	2	8	619	9	0	1	2	2	4											
Trang bị cam PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Mộc	1581	2	8	620	10	0	1	2	2	5											
Trang bị cam PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Thủy	1582	2	8	621	6	0	1	2	1	4											
Trang bị cam PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Thủy	1583	2	8	622	7	0	1	2	1	5											
Trang bị cam PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Thủy	1584	2	8	623	8	0	1	2	1	6											
Trang bị cam PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Thủy	1585	2	8	624	9	0	1	2	2	4											
Trang bị cam PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Thủy	1586	2	8	625	10	0	1	2	2	5											
Trang bị cam PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Thủy	1587	2	8	626	6	0	1	2	1	4											
Trang bị cam PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Thủy	1588	2	8	627	7	0	1	2	1	5											
Trang bị cam PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Thủy	1589	2	8	628	8	0	1	2	1	6											
Trang bị cam PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Thủy	1590	2	8	629	9	0	1	2	2	4											
Trang bị cam PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Thủy	1591	2	8	630	10	0	1	2	2	5											
Trang bị cam PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Hỏa	1592	2	8	631	6	0	1	2	1	4											
Trang bị cam PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Hỏa	1593	2	8	632	7	0	1	2	1	5											
Trang bị cam PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Hỏa	1594	2	8	633	8	0	1	2	1	6											
Trang bị cam PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Hỏa	1595	2	8	634	9	0	1	2	2	4											
Trang bị cam PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Hỏa	1596	2	8	635	10	0	1	2	2	5											
Trang bị cam PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Hỏa	1597	2	8	636	6	0	1	2	1	4											
Trang bị cam PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Hỏa	1598	2	8	637	7	0	1	2	1	5											
Trang bị cam PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Hỏa	1599	2	8	638	8	0	1	2	1	6											
Trang bị cam PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Hỏa	1600	2	8	639	9	0	1	2	2	4											
Trang bị cam PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Hỏa	1601	2	8	640	10	0	1	2	2	5											
Trang bị cam PVP_Giáp Lam Thúc Yêu cho tất cả hệ phái hệ Thổ	1602	2	8	641	6	0	1	2	1	4											
Trang bị cam PVP_Đông Hải Thúc Yêu cho tất cả hệ phái hệ Thổ	1603	2	8	642	7	0	1	2	1	5											
Trang bị cam PVP_Ngọa Hổ Thúc Yêu cho tất cả hệ phái hệ Thổ	1604	2	8	643	8	0	1	2	1	6											
Trang bị cam PVP_Long Bàn Thúc Yêu cho tất cả hệ phái hệ Thổ	1605	2	8	644	9	0	1	2	2	4											
Trang bị cam PVP_Võ Hầu Thúc Đái cho tất cả hệ phái hệ Thổ	1606	2	8	645	10	0	1	2	2	5											
Trang bị cam PVP_Bạc Yên Ngọc Đái cho tất cả hệ phái hệ Thổ	1607	2	8	646	6	0	1	2	1	4											
Trang bị cam PVP_Mẫu Đơn Ngọc Đái cho tất cả hệ phái hệ Thổ	1608	2	8	647	7	0	1	2	1	5											
Trang bị cam PVP_Ngạo Mai Ngọc Đái cho tất cả hệ phái hệ Thổ	1609	2	8	648	8	0	1	2	1	6											
Trang bị cam PVP_Lương Cúc Ngọc Đái cho tất cả hệ phái hệ Thổ	1610	2	8	649	9	0	1	2	2	4											
Trang bị cam PVP_Việt Nữ Ngọc Đái cho tất cả hệ phái hệ Thổ	1611	2	8	650	10	0	1	2	2	5											
Trang bị xanh_Tế Lân Giáp (Côn Thiếu)	1612	2	3	1003	5	0	1	3	1	2											
Trang bị xanh_Điểu Chùy Giáp (Côn Thiếu)	1613	2	3	1004	6	0	1	3	1	3											
Trang bị xanh_Sơn Văn Tự Giáp (Côn Thiếu)	1614	2	3	1005	7	0	1	3	1	4											
Trang bị xanh_Tỏa Tử Hoàng Kim Giáp (Côn Thiếu)	1615	2	3	1006	8	0	1	3	1	5											
Trang bị xanh_Đường Nghê Giáp (Côn Thiếu)	1616	2	3	1007	9	0	1	3	1	6											
Trang bị xanh_Kính Hoa Khải (Côn Thiếu)	1617	2	3	1008	10	0	1	3	1	7											
Trang bị xanh_Vô Sắc Trang (Đao Thiếu)	1618	2	3	1015	5	0	1	3	1	2											
Trang bị xanh_Tham Lang Trang (Đao Thiếu)	1619	2	3	1016	6	0	1	3	1	3											
Trang bị xanh_Thiên Mộng Trang (Đao Thiếu)	1620	2	3	1017	7	0	1	3	1	4											
Trang bị xanh_Sơn Quỷ Trang (Đao Thiếu)	1621	2	3	1018	8	0	1	3	1	5											
Trang bị xanh_Vô Dung Kình Trang (Đao Thiếu)	1622	2	3	1019	9	0	1	3	1	6											
Trang bị xanh_Thiên Nhẫn Bí Trang (Đao Thiếu)	1623	2	3	1020	10	0	1	3	1	7											
Trang bị tím PVP_Tế Lân Giáp (Côn Thiếu)	1624	2	3	1123	5	0	1	3	1	3											
Trang bị tím PVP_Điểu Chùy Giáp (Côn Thiếu)	1625	2	3	1124	6	0	1	3	1	4											
Trang bị tím PVP_Sơn Văn Tự Giáp (Côn Thiếu)	1626	2	3	1125	7	0	1	3	1	5											
Trang bị tím PVP_Tỏa Tử Hoàng Kim Giáp (Côn Thiếu)	1627	2	3	1126	8	0	1	3	1	6											
Trang bị tím PVP_Đường Nghê Giáp (Côn Thiếu)	1628	2	3	1127	9	0	1	3	1	7											
Trang bị tím PVP_Kính Hoa Khải (Côn Thiếu)	1629	2	3	1128	10	0	1	3	1	8											
Trang bị tím PVP_Vô Sắc Trang (Đao Thiếu)	1630	2	3	1135	5	0	1	3	1	3											
Trang bị tím PVP_Tham Lang Trang (Đao Thiếu)	1631	2	3	1136	6	0	1	3	1	4											
Trang bị tím PVP_Thiên Mộng Trang (Đao Thiếu)	1632	2	3	1137	7	0	1	3	1	5											
Trang bị tím PVP_Sơn Quỷ Trang (Đao Thiếu)	1633	2	3	1138	8	0	1	3	1	6											
Trang bị tím PVP_Vô Dung Kình Trang (Đao Thiếu)	1634	2	3	1139	9	0	1	3	1	7											
Trang bị tím PVP_Thiên Nhẫn Bí Trang (Đao Thiếu)	1635	2	3	1140	10	0	1	3	1	8											
Trang bị cam PVP_Tế Lân Giáp (Côn Thiếu)	1636	2	3	1243	5	0	1	3	1	4											
Trang bị cam PVP_Điểu Chùy Giáp (Côn Thiếu)	1637	2	3	1244	6	0	1	3	1	5											
Trang bị cam PVP_Sơn Văn Tự Giáp (Côn Thiếu)	1638	2	3	1245	7	0	1	3	1	6											
Trang bị cam PVP_Tỏa Tử Hoàng Kim Giáp (Côn Thiếu)	1639	2	3	1246	8	0	1	3	1	7											
Trang bị cam PVP_Đường Nghê Giáp (Côn Thiếu)	1640	2	3	1247	9	0	1	3	1	8											
Trang bị cam PVP_Kính Hoa Khải (Côn Thiếu)	1641	2	3	1248	10	0	1	3	1	9											
Trang bị cam PVP_Vô Sắc Trang (Đao Thiếu)	1642	2	3	1255	5	0	1	3	1	4											
Trang bị cam PVP_Tham Lang Trang (Đao Thiếu)	1643	2	3	1256	6	0	1	3	1	5											
Trang bị cam PVP_Thiên Mộng Trang (Đao Thiếu)	1644	2	3	1257	7	0	1	3	1	6											
Trang bị cam PVP_Sơn Quỷ Trang (Đao Thiếu)	1645	2	3	1258	8	0	1	3	1	7											
Trang bị cam PVP_Vô Dung Kình Trang (Đao Thiếu)	1646	2	3	1259	9	0	1	3	1	8											
Trang bị cam PVP_Thiên Nhẫn Bí Trang (Đao Thiếu)	1647	2	3	1260	10	0	1	3	1	9											
Trang bị xanh_Vô Sắc Trang (Đường Môn)	1648	2	3	1027	5	0	1	3	3	2											
Trang bị xanh_Tham Lang Trang (Đường Môn)	1649	2	3	1028	6	0	1	3	3	3											
Trang bị xanh_Thiên Mộng Trang (Đường Môn)	1650	2	3	1029	7	0	1	3	3	4											
Trang bị xanh_Sơn Quỷ Trang (Đường Môn)	1651	2	3	1030	8	0	1	3	3	5											
Trang bị xanh_Vô Dung Kình Trang (Đường Môn)	1652	2	3	1031	9	0	1	3	3	6											
Trang bị xanh_Thiên Nhẫn Bí Trang (Đường Môn)	1653	2	3	1032	10	0	1	3	3	7											
Trang bị xanh_Linh Xà Trang (Đường Môn)	1654	2	3	1033	5	0	1	3	3	2											
Trang bị xanh_Huyền Ly Cầu (Đường Môn)	1655	2	3	1034	6	0	1	3	3	3											
Trang bị xanh_Hắc Điêu Cầu (Đường Môn)	1656	2	3	1035	7	0	1	3	3	4											
Trang bị xanh_Vận Nghê Thường (Đường Môn)	1657	2	3	1036	8	0	1	3	3	5											
Trang bị xanh_Mê Hồn Thường (Đường Môn)	1658	2	3	1037	9	0	1	3	3	6											
Trang bị xanh_Cửu Vĩ Bạch Hồ Cầu (Đường Môn)	1659	2	3	1038	10	0	1	3	3	7											
Trang bị tím PVP_Vô Sắc Trang (Đường Môn)	1660	2	3	1147	5	0	1	3	3	3											
Trang bị tím PVP_Tham Lang Trang (Đường Môn)	1661	2	3	1148	6	0	1	3	3	4											
Trang bị tím PVP_Thiên Mộng Trang (Đường Môn)	1662	2	3	1149	7	0	1	3	3	5											
Trang bị tím PVP_Sơn Quỷ Trang (Đường Môn)	1663	2	3	1150	8	0	1	3	3	6											
Trang bị tím PVP_Vô Dung Kình Trang (Đường Môn)	1664	2	3	1151	9	0	1	3	3	7											
Trang bị tím PVP_Thiên Nhẫn Bí Trang (Đường Môn)	1665	2	3	1152	10	0	1	3	3	8											
Trang bị tím PVP_Linh Xà Trang (Đường Môn)	1666	2	3	1153	5	0	1	3	3	3											
Trang bị tím PVP_Huyền Ly Cầu (Đường Môn)	1667	2	3	1154	6	0	1	3	3	4											
Trang bị tím PVP_Hắc Điêu Cầu (Đường Môn)	1668	2	3	1155	7	0	1	3	3	5											
Trang bị tím PVP_Vận Nghê Thường (Đường Môn)	1669	2	3	1156	8	0	1	3	3	6											
Trang bị tím PVP_Mê Hồn Thường (Đường Môn)	1670	2	3	1157	9	0	1	3	3	7											
Trang bị tím PVP_Cửu Vĩ Bạch Hồ Cầu (Đường Môn)	1671	2	3	1158	10	0	1	3	3	8											
Trang bị cam PVP_Vô Sắc Trang (Đường Môn)	1672	2	3	1267	5	0	1	3	3	4											
Trang bị cam PVP_Tham Lang Trang (Đường Môn)	1673	2	3	1268	6	0	1	3	3	5											
Trang bị cam PVP_Thiên Mộng Trang (Đường Môn)	1674	2	3	1269	7	0	1	3	3	6											
Trang bị cam PVP_Sơn Quỷ Trang (Đường Môn)	1675	2	3	1270	8	0	1	3	3	7											
Trang bị cam PVP_Vô Dung Kình Trang (Đường Môn)	1676	2	3	1271	9	0	1	3	3	8											
Trang bị cam PVP_Thiên Nhẫn Bí Trang (Đường Môn)	1677	2	3	1272	10	0	1	3	3	9											
Trang bị cam PVP_Linh Xà Trang (Đường Môn)	1678	2	3	1273	5	0	1	3	3	4											
Trang bị cam PVP_Huyền Ly Cầu (Đường Môn)	1679	2	3	1274	6	0	1	3	3	5											
Trang bị cam PVP_Hắc Điêu Cầu (Đường Môn)	1680	2	3	1275	7	0	1	3	3	6											
Trang bị cam PVP_Vận Nghê Thường (Đường Môn)	1681	2	3	1276	8	0	1	3	3	7											
Trang bị cam PVP_Mê Hồn Thường (Đường Môn)	1682	2	3	1277	9	0	1	3	3	8											
Trang bị cam PVP_Cửu Vĩ Bạch Hồ Cầu (Đường Môn)	1683	2	3	1278	10	0	1	3	3	9											
Trang bị xanh_Vô Sắc Trang (Minh Giáo)	1684	2	3	1027	5	0	1	3	11	2											
Trang bị xanh_Tham Lang Trang (Minh Giáo)	1685	2	3	1028	6	0	1	3	11	3											
Trang bị xanh_Thiên Mộng Trang (Minh Giáo)	1686	2	3	1029	7	0	1	3	11	4											
Trang bị xanh_Sơn Quỷ Trang (Minh Giáo)	1687	2	3	1030	8	0	1	3	11	5											
Trang bị xanh_Vô Dung Kình Trang (Minh Giáo)	1688	2	3	1031	9	0	1	3	11	6											
Trang bị xanh_Thiên Nhẫn Bí Trang (Minh Giáo)	1689	2	3	1032	10	0	1	3	11	7											
Trang bị xanh_Linh Xà Trang (Minh Giáo)	1690	2	3	1033	5	0	1	3	11	2											
Trang bị xanh_Huyền Ly Cầu (Minh Giáo)	1691	2	3	1034	6	0	1	3	11	3											
Trang bị xanh_Hắc Điêu Cầu (Minh Giáo)	1692	2	3	1035	7	0	1	3	11	4											
Trang bị xanh_Vận Nghê Thường (Minh Giáo)	1693	2	3	1036	8	0	1	3	11	5											
Trang bị xanh_Mê Hồn Thường (Minh Giáo)	1694	2	3	1037	9	0	1	3	11	6											
Trang bị xanh_Cửu Vĩ Bạch Hồ Cầu (Minh Giáo)	1695	2	3	1038	10	0	1	3	11	7											
Trang bị tím PVP_Vô Sắc Trang (Minh Giáo)	1696	2	3	1147	5	0	1	3	11	3											
Trang bị tím PVP_Tham Lang Trang (Minh Giáo)	1697	2	3	1148	6	0	1	3	11	4											
Trang bị tím PVP_Thiên Mộng Trang (Minh Giáo)	1698	2	3	1149	7	0	1	3	11	5											
Trang bị tím PVP_Sơn Quỷ Trang (Minh Giáo)	1699	2	3	1150	8	0	1	3	11	6											
Trang bị tím PVP_Vô Dung Kình Trang (Minh Giáo)	1700	2	3	1151	9	0	1	3	11	7											
Trang bị tím PVP_Thiên Nhẫn Bí Trang (Minh Giáo)	1701	2	3	1152	10	0	1	3	11	8											
Trang bị tím PVP_Linh Xà Trang (Minh Giáo)	1702	2	3	1153	5	0	1	3	11	3											
Trang bị tím PVP_Huyền Ly Cầu (Minh Giáo)	1703	2	3	1154	6	0	1	3	11	4											
Trang bị tím PVP_Hắc Điêu Cầu (Minh Giáo)	1704	2	3	1155	7	0	1	3	11	5											
Trang bị tím PVP_Vận Nghê Thường (Minh Giáo)	1705	2	3	1156	8	0	1	3	11	6											
Trang bị tím PVP_Mê Hồn Thường (Minh Giáo)	1706	2	3	1157	9	0	1	3	11	7											
Trang bị tím PVP_Cửu Vĩ Bạch Hồ Cầu (Minh Giáo)	1707	2	3	1158	10	0	1	3	11	8											
Trang bị cam PVP_Vô Sắc Trang (Minh Giáo)	1708	2	3	1267	5	0	1	3	11	4											
Trang bị cam PVP_Tham Lang Trang (Minh Giáo)	1709	2	3	1268	6	0	1	3	11	5											
Trang bị cam PVP_Thiên Mộng Trang (Minh Giáo)	1710	2	3	1269	7	0	1	3	11	6											
Trang bị cam PVP_Sơn Quỷ Trang (Minh Giáo)	1711	2	3	1270	8	0	1	3	11	7											
Trang bị cam PVP_Vô Dung Kình Trang (Minh Giáo)	1712	2	3	1271	9	0	1	3	11	8											
Trang bị cam PVP_Thiên Nhẫn Bí Trang (Minh Giáo)	1713	2	3	1272	10	0	1	3	11	9											
Trang bị cam PVP_Linh Xà Trang (Minh Giáo)	1714	2	3	1273	5	0	1	3	11	4											
Trang bị cam PVP_Huyền Ly Cầu (Minh Giáo)	1715	2	3	1274	6	0	1	3	11	5											
Trang bị cam PVP_Hắc Điêu Cầu (Minh Giáo)	1716	2	3	1275	7	0	1	3	11	6											
Trang bị cam PVP_Vận Nghê Thường (Minh Giáo)	1717	2	3	1276	8	0	1	3	11	7											
Trang bị cam PVP_Mê Hồn Thường (Minh Giáo)	1718	2	3	1277	9	0	1	3	11	8											
Trang bị cam PVP_Cửu Vĩ Bạch Hồ Cầu (Minh Giáo)	1719	2	3	1278	10	0	1	3	11	9											
Trang bị xanh_Thương Lan Bào (Thúy Yên)	1720	2	3	1063	5	0	1	3	6	2											
Trang bị xanh_Bích Hoa Bào (Thúy Yên)	1721	2	3	1064	6	0	1	3	6	3											
Trang bị xanh_Tương Như Bào (Thúy Yên)	1722	2	3	1065	7	0	1	3	6	4											
