Name	Kind	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	Stack	ItemValue	MakeCost	BindType	Valuable	ReqLevel	ClassName	ForbidType	CanBeOffer	Shortcut	CDType	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ExtParam11	ExtParam12	ExtParam13	ExtParam14	ExtParam15	ExtParam16	ExtParam17	ExtParam18	ExtParam19	ExtParam20	Effect	UnLockInterval
Đuốc Bạch Ngân Thịnh Hạ		18	1	182	3	\image\item\other\scriptitem\baiyinhuoju.spr		32	Sử dụng được 40 điểm tích lũy, đổi được phần thưởng cao, nhấn chuột phải để xem chi tiết		0	1	1	300000		0	1		collect_huoju																										
Đuốc Thanh Đồng Thịnh Hạ		18	1	182	2	\image\item\other\scriptitem\qingtonghuoju.spr		32	Sử dụng được 20 điểm tích lũy, đổi được phần thưởng cao, nhấn chuột phải để xem chi tiết		0	1	1	200000		0	1		collect_huoju																										
Đuốc Hắc Thiết Thịnh Hạ		18	1	182	1	\image\item\other\scriptitem\heitiehuoju.spr		32	Sử dụng được 15 điểm tích lũy, đổi được phần thưởng cao, nhấn chuột phải để xem chi tiết		0	1	1	100000		0	1		collect_huoju																										
Thiên Quỳnh Giải Độc Tán		18	1	183	1	\image\item\other\quest\quest_0057_s.spr		32	Giải được chất gây tê trong cơ thể phụ nữ.		0	1	1	100		0	0																												
Thiên Quỳnh Bảo Châu		18	1	184	1	\image\item\other\quest\quest_0048_s.spr		32	Đeo trên người Lãnh Sương Nhiên.<enter><color=green>Đầy hơi lạnh thấu xương, được làm từ nước đóng băng trong hồ băng ngàn năm, uống vào giúp nội công tăng lên<color>.		0	1	1	100		0	0																												
Mảnh lệnh bài Thiên Quỳnh Cung		18	1	185	1	\image\item\other\quest\quest_0049_s.spr		32	Khi thu thập được 5 mảnh Lệnh bài Thiên Quỳnh Cung, nhấn chuột phải để hợp chúng thành 1 tấm Lệnh bài Thiên Quỳnh Cung.<enter><enter><color=green>Sử dụng nó tại Kỳ Liên Sơn có thể mở được cửa mật chỉ Thiên Quỳnh Cung<color>.<enter><enter><color=yellow>Kiến nghị 6 người chơi Đạt cấp 85 hoặc cao hơn tổ đội với nhau khiêu chiến với Phó bản<color>.		0	1	1	100		1	0		purepalace_chip																										
Lệnh bài Thiên Quỳnh Cung		18	1	186	1	\image\item\other\quest\quest_0053_s.spr		32	<color=green>Sử dụng Lệnh bài Thiên Quỳnh Cung tại Kỳ Liên Sơn có thể mở được cửa mật chỉ Thiên Quỳnh Cung<color>.<enter><enter><color=yellow>Kiến nghị 6 người chơi Đạt cấp 85 hoặc cao hơn tổ đội với nhau khiêu chiến với Phó bản<color>.		0	1	1	100		1	0		purepalace_plate																										
Chìa khóa vàng	Chìa khóa vàng	18	1	187	1	\image\item\other\scriptitem\jinyaoshi.spr		32	Mở được <color=gold>Rương vàng bị khóa<color>.		0	1	1	10000		0	1																												
Rương vàng bị khóa	Rương vàng bị khóa	18	1	188	1	\image\item\other\scriptitem\treasure_box_s.spr		35	Được đào dưới đất lên, bên trên khắc hoa văn thời xưa, đã bị khóa, phải <color=gold>dùng chìa khóa vàng<color> để mở.		0	1	1	10000		0	0		treasurebox_level3																										
Thùng rượu (5 bình)	Thùng rượu (5 bình)	18	1	189	1	\image\item\other\scriptitem\jiuxiang.spr		35	Chứa đủ loại rượu. <color=gold>Nhấn chuột phải để mở.<color>		0	1	1	10000		0	0		jiuxiang					5																					
Thùng rượu (50 bình)	Thùng rượu (50 bình)	18	1	189	2	\image\item\other\scriptitem\jiuxiang.spr		35	Chứa đủ loại rượu. <color=gold>Nhấn chuột phải để mở.<color>		0	1	1	10000		0	0		jiuxiang					50																					
Danh Bổ Lệnh	Danh Bổ Lệnh	18	1	190	1	\image\item\other\scriptitem\mingbuling.spr		32	Đổi phần thưởng ở chỗ <color=green>Bổ Đầu Hình Bộ<color>.		0	1	1000	10000		0	1				1																								
Võ Lâm Mật Tịch (sơ)	Võ Lâm Mật Tịch (sơ)	18	1	191	1	\image\item\other\scriptitem\wulinmiji_chuji.spr		33	Học xong được 1 điểm kỹ năng. <color=gold>Học tối đa 5 quyển<color>.<color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	1000000		0	1		wulinmiji																										
Võ Lâm Mật Tịch (trung)	Võ Lâm Mật Tịch (trung)	18	1	191	2	\image\item\other\scriptitem\junzixinde.spr		33	Hiếm thấy, biết qua <color=gold>Võ Lâm Mật Tịch (sơ)<color> cũng dùng được, học xong được 1 điểm kỹ năng. <color=gold>Học tối đa 5 quyển<color>. <color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	1000000		0	1		wulinmiji																										
Tẩy Tủy Kinh (sơ)	Tẩy Tủy Kinh (sơ)	18	1	192	1	\image\item\other\scriptitem\xisuijing_chuji.spr		33	Học xong được 1 điểm kỹ năng. <color=gold>Học tối đa 5 quyển<color>. <color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	1000000		0	1		xisuijing																										
Tẩy Tủy Kinh (trung)	Tẩy Tủy Kinh (trung)	18	1	192	2	\image\item\other\scriptitem\gaizaotu_huwan.spr		33	Hiếm thấy, biết qua <color=gold>Tẩy Tủy Kinh (sơ)<color> cũng dùng được, học xong được 1 điểm kỹ năng. <color=gold>Học tối đa 5 quyển<color>. <color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	1000000		0	1		xisuijing																										
Túi quân hưởng	Túi quân hưởng (cấp 90)	18	1	193	1	\image\item\other\quest\quest_0025_s.spr		33	Túi quân hưởng thưởng cho binh sĩ.		0	1	1	10000		3	1		randomitem					7	1	1022	133	1																	
Thẻ Vương Lão Cát	Thẻ Vương Lão Cát	18	1	194	1	\image\item\other\scriptitem\wanglaojika.spr		32	Sử dụng được 10 điểm tích lũy giải nhiệt.<enter><color=blue>Hạn sử dụng đến 0 giờ  11/11/2008<enter><enter><color=yellow>Nhấn chuột phải để dùng		0	1	50	10000		0	1		wanglaoji_jianghuoka																										
Vô Hạn Truyền Tống Phù	Vô Hạn Truyền Tống Phù	18	1	195	1	\image\item\other\scriptitem\linshiziyuan_s.spr		32	Phù chỉ thần kỳ được sử dụng vô hạn, có thể đưa bạn đến bất kỳ nơi nào. <color=gold>Nhấn chuột phải để dùng.<color>		0	1	1	20000		0	0		chuansongfu	chuansong		1																							
Trà Vương Lão Cát	Trà Vương Lão Cát	18	1	196	1	\image\item\other\scriptitem\wanglaoji.spr		36	Sản phẩm thanh nhiệt, dùng để điều chỉnh thân nhiệt khi đốt lửa trại, toàn đội tăng 10% kinh nghiệm lửa trại, duy trì trong 5 phút. (Sử dụng lại không cộng dồn)		0	1	1	100		1	0		jiu																										
Nguyệt Mãn Tây Lâu	Nguyệt Mãn Tây Lâu	18	1	197	1	\image\item\huodong\yuemanxilou.spr		32	Bánh trung thu thơm ngon, ăn vào được 30 phút tu luyện Tu Luyện Châu.		0	1	1	20000		0	0		yuemanxilou																										
Thái Vân Truy Nguyệt	Thái Vân Truy Nguyệt	18	1	198	1	\image\item\huodong\caiyunzhuiyue.spr		32	Các thành viên gia tộc khi cắm cờ được tăng 50% kinh nghiệm (vô hiệu khi sử dụng lại). Không hiệu quả khi không cắm cờ.		0	1	1	20000		0	0		caiyunzhuiyue																										
Hồi Thành Phù	Hồi Thành Phù (khóa)	18	1	199	1	\image\item\other\scriptitem\huichengfu_s.spr		32	Phù chỉ thần kỳ, có thể đưa bạn đến thành trấn trong chốc lát. <color=gold>Nhấn chuột phải để dùng.<color>		0	300	1	1		1	0		huichengfu	chuansong		1																							
Huyết Ảnh Thương		18	1	200	1	\image\item\other\xoyogame\xueyingqiang.spr		12	Khơi dậy ma tính, sử dụng nó trở nên khát máu.<enter> Đưa cho <color=gold>Hoàng Phỉ<color> sẽ nhận được <color=gold>10 điểm<color> danh vọng Tiêu Dao Cốc.		0	1	30	10000		0	0		xoyoitem																										
Linh Thú Chiến Ngoa		18	1	201	1	\image\item\other\xoyogame\lingshouzhanxue.spr		22	Làm từ da linh thú. Trúng độc không hư, nước lửa không thấm, đi nhanh như gió.<enter> Đưa cho <color=gold>Hoàng Phỉ<color> sẽ được <color=gold>10 điểm<color> danh vọng Tiêu Dao Cốc.		0	1	30	10000		0	0		xoyoitem																										
Độn Giáp Linh Phù		18	1	202	1	\image\item\other\xoyogame\dunjialingfu.spr		32	Có sức mạnh của Ngũ Hành Độn Giáp.<enter> Đưa cho <color=gold>Hoàng Phỉ<color> sẽ được <color=gold>10 điểm<color> danh vọng Tiêu Dao Cốc.		0	1	30	10000		0	0		xoyoitem																										
Tử Tinh Huyễn Bội		18	1	203	1	\image\item\other\xoyogame\zijinghuanpei.spr		26	Làm từ Tử Tinh Thạch.<enter> Đưa cho <color=gold>Hoàng Phỉ<color> sẽ được <color=gold>10 điểm<color> danh vọng Tiêu Dao Cốc.		0	1	30	10000		0	0		xoyoitem																										
Thất Thái Tiên Đơn		18	1	204	1	\image\item\other\xoyogame\qicaixiandan.spr		35	Thần dược, nghe nói có thể kéo dài tuổi thọ.<enter> Đưa cho <color=gold>Hoàng Phỉ<color> sẽ được <color=gold>10 điểm<color> danh vọng Tiêu Dao Cốc.		0	1	30	10000		0	0		xoyoitem																										
Ngũ Hành Hồn Thạch		18	1	205	1	\image\item\other\scriptitem\hunshi.spr		32	Dùng để nâng hiệu quả thuộc tính của Ngũ Hành Ấn ở chỗ <color=gold>Dã Luyện Đại Sư<color>.		0	1	5000	1000		0	0		spiritstore		1																								
Thiên Nhãn Phù		18	1	206	1	\image\item\other\scriptitem\tianyanfu.spr		32	Phù chỉ có sức mạnh thần kỳ, sau khi sử dụng có thể dùng thiên nhãn xác định vị trí của kẻ thù.		0	1	1	50000		0	0		tianyanfu																										
Tinh Khí Tán (tăng 500) (ưu đãi)	Tinh Lực Dược 500	18	1	207	1	\image\item\other\scriptitem\jingqisan.spr		36	Tiền đồng mua Tinh Khí Tán của Kỳ Trân Các, chuyển vật phẩm, sử dụng được Tinh Khí Tán (tiểu)		0	1	1	4500		1	1		jingqisan_coin																										
Hoạt Khí Tán (tăng 500) (ưu đãi)	Sinh Lực Dược 500	18	1	208	1	\image\item\other\scriptitem\huoqisan.spr		36	Tiền đồng mua Hoạt Khí Tán của Kỳ Trân Các, chuyển vật phẩm, sử dụng được Hoạt Khí Tán (tiểu)		0	1	1	5000		1	1		huoqisan_coin																										
Pháo hoa kỷ niệm OB		18	1	209	1	\image\item\other\scriptitem\gongce_yanhua.spr		32	Đốt pháo hoa đồng thời mừng Kiếm Thế OB, cũng có thể nhận được những món quà bất ngờ.		0	1	1	1		0	0		gameopentest_yanhua																										
Túi tiền		18	1	210	1	\image\item\other\scriptitem\gongce_qiandai.spr		32	Bên trong chứa Bạc		0	1	1	1		1	0		gameopentest_qiandai																										
Hoàng Kim Khánh Hạ Lệnh		18	1	211	1	\image\item\other\scriptitem\huangjinlingpai.spr		32	Giúp tay nghề điêu luyện hơn khi ra giang hồ.		0	1	1	1		1	1		huangjinqinghe																										
Lệnh bài chúc phúc (sơ)		18	1	212	1	\image\item\other\scriptitem\qifulingpai_chuji.spr		32	Tăng 5 lần chúc phúc, tăng 30 điểm danh vọng. <color=yellow>Mỗi ngày dùng 1 cái<color>.		0	1	1	50000		1	1		praylingpai																								
Lệnh bài chúc phúc (trung)		18	1	212	2	\image\item\other\scriptitem\qifulingpai_zhongji.spr		32	Tăng 10 lần chúc phúc, tăng 200 điểm danh vọng. <color=yellow>Mỗi ngày dùng 1 cái<color>.		0	1	1	100000		1	1		praylingpai																								
Lệnh bài chúc phúc (cao)		18	1	212	3	\image\item\other\scriptitem\qifulingpai_gaoji.spr		32	Tăng 20 lần chúc phúc, tăng 640 điểm danh vọng. <color=yellow>Mỗi ngày dùng 1 cái<color>.		0	1	1	150000		1	1		praylingpai																										
Bông tuyết		18	1	213	1	\image\item\other\scriptitem\xuehua.spr		32	Được làm thủ công, dùng để đổi vớ Noel ở chỗ ông già Noel.		0	1	10	10000		0	0		xuehua																										
Hộ Uyển Luyện Hóa Đồ (bộ Tiêu Dao)	Hộ Uyển Luyện Hóa Đồ (bộ Tiêu Dao)	18	2	1	1	\image\item\other\scriptitem\gaizaotu_huwan.spr		34	Giấy ghi cách luyện Hộ Uyển.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Tiêu Dao Nộ Long Hộ Uyển hoặc Tiêu Dao Tường Phượng Thủ Trạc<color>.<enter>Điều kiện: <color=gold>Hộ Uyển cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					1																					
Yêu Trụy Luyện Hóa Đồ (bộ Tiêu Dao)	Yêu Trụy Luyện Hóa Đồ (bộ Tiêu Dao)	18	2	1	2	\image\item\other\scriptitem\gaizaotu_yaozhui.spr		34	Giấy ghi cách luyện ngọc bội.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Tiêu Dao Hỏa Vân Bội hoặc Băng Nguyệt Hương Nang<color>.<enter> Điều kiện: <color=gold>Ngọc bội cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					2																					
Hài Tử Luyện Hóa Đồ (bộ Tiêu Dao)	Hài Tử Luyện Hóa Đồ (bộ Tiêu Dao)	18	2	1	3	\image\item\other\scriptitem\gaizaotu_xiezi.spr		34	Giấy ghi cách luyện giày.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold> Tiêu Dao Thừa Phong Ngoa hoặc Tiêu Dao Đạp Lãng Ngoa<color>.<enter>Điều kiện: <color=gold>Giày cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					3																					
Y Phục Luyện Hóa Đồ (bộ Liên Đấu）	Y Phục Luyện Hóa Đồ (bộ Liên Đấu）	18	2	2	1	\image\item\other\scriptitem\gaizaotu_huwan.spr		34	Giấy ghi cách luyện Y Phục.<enter>Có thể mang trang bị đặc đinh tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Uy Vũ Trục Nhật Y<color>.<enter>Điều kiện: <color=gold>Y Phục cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					4																					
Hộ Thân Phù Luyện Hóa Đồ (bộ Liên Đấu)	Hộ Thân Phù Luyện Hóa Đồ (bộ Liên Đấu)	18	2	2	2	\image\item\other\scriptitem\gaizaotu_yaozhui.spr		34	Giấy ghi cách luyện Hộ Thân Phù.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Uy Vũ Truy Nguyệt Phù<color>.<enter>Điều kiện: <color=gold>Hộ Thân Phù cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					5																					
Giới Chỉ Luyện Hóa Đồ (bộ Liên Đấu)	Giới Chỉ Luyện Hóa Đồ (bộ Liên Đấu)	18	2	2	3	\image\item\other\scriptitem\gaizaotu_xiezi.spr		34	Giấy ghi cách luyện Giới Chỉ.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Uy Vũ Trích Tinh Giới<color>.<enter>Điều kiện: <color=gold>Giới Chỉ cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					6																					
Mạo Tử Luyện Hóa Đồ (bộ Trục Lộc)	Mạo Tử Luyện Hóa Đồ (bộ Trục Lộc)	18	2	3	1	\image\item\other\scriptitem\gaizaotu_huwan.spr		34	Giấy ghi cách luyện Mạo Tử.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Trục Lộc Thương Khung Quán<color>.<enter>Điều kiện: <color=gold>Nón cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					7																					
Yêu Đái Luyện Hóa Đồ (bộ Trục Lộc)	Yêu Đái Luyện Hóa Đồ (bộ Trục Lộc)	18	2	3	2	\image\item\other\scriptitem\gaizaotu_yaozhui.spr		34	Giấy ghi cách luyện Yêu Đái.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Trục Lộc Hoàng Long Triền Yêu<color>.<enter>Điều kiện: <color=gold>Yêu Đái cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					9																					
Hạng Liên Luyện Hóa Đồ (bộ Trục Lộc)	Hạng Liên Luyện Hóa Đồ (bộ Trục Lộc)	18	2	3	3	\image\item\other\scriptitem\gaizaotu_xiezi.spr		34	Giấy ghi cách luyện Hạng Liên.<enter>Có thể mang trang bị đặc định tìm <color=gold>Dã Luyện Đại Sư<color> luyện thành <color=gold>Trục Lộc Thiên Hựu Liên<color>.<enter>Điều kiện: <color=gold>Hạng Liên cấp 10<color>, chưa từng <color=gold>luyện<color>.		0	100000	1	100000		1	1		refineitem					8																					
Liên Đấu Hắc Thiết Bài	Liên Đấu Hắc Thiết Bài	18	1	215	1	\image\item\other\scriptitem\liansai_heitielingpai.spr		32	Nhận tại Võ Lâm liên đấu, sử dụng được 200 điểm danh vọng liên đấu.		0	1	1	200000		0	1		wlls_token																										
Liên Đấu Thanh Đồng Bài	Liên Đấu Thanh Đồng Bài	18	1	215	2	\image\item\other\scriptitem\liansai_qingtonglingpai.spr		32	Nhận tại Võ Lâm liên đấu, sử dụng được 400 điểm danh vọng liên đấu.		0	1	1	400000		0	1		wlls_token																										
