NpcList	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
boss040	enemy251_st01.spr	enemy251_st02.spr	enemy251_st02.spr	enemy251_wlk.spr	enemy251_wlk.spr	enemy251_wlk.spr	enemy251_wlk.spr	enemy251_bat.spr	enemy251_die.spr	enemy251_at01.spr	enemy251_at02.spr	enemy251_at02.spr	enemy251_st02.spr	enemy251_wlk.spr	
boss041	enemy252_st01.spr	enemy252_st02.spr	enemy252_st02.spr	enemy252_wlk.spr	enemy252_wlk.spr	enemy252_wlk.spr	enemy252_wlk.spr	enemy252_bat.spr	enemy252_die.spr	enemy252_at01.spr	enemy252_at02.spr	enemy252_at02.spr	enemy252_st02.spr	enemy252_wlk.spr	
boss042	enemy253_st01.spr	enemy253_st01.spr	enemy253_st01.spr	enemy253_wlk.spr	enemy253_wlk.spr	enemy253_run.spr	enemy253_run.spr	enemy253_bat.spr	enemy253_die.spr	enemy253_at01.spr	enemy253_at01.spr	enemy253_at01.spr	enemy253_st01.spr	enemy253_st01.spr	
boss043	enemy254_st01.spr	enemy254_st01.spr	enemy254_st01.spr	enemy254_wlk.spr	enemy254_wlk.spr	enemy254_run.spr	enemy254_run.spr	enemy254_bat.spr	enemy254_die.spr	enemy254_at01.spr	enemy254_at01.spr	enemy254_at01.spr	enemy254_st01.spr	enemy254_st01.spr	
boss044	enemy255_st01.spr	enemy255_st01.spr	enemy255_st01.spr	enemy255_wlk.spr	enemy255_wlk.spr	enemy255_run.spr	enemy255_run.spr	enemy255_bat.spr	enemy255_die.spr	enemy255_at01.spr	enemy255_at01.spr	enemy255_at01.spr	enemy255_st01.spr	enemy255_st01.spr	
boss045	enemy256_st01.spr	enemy256_st01.spr	enemy256_st01.spr	enemy256_wlk.spr	enemy256_wlk.spr	enemy256_run.spr	enemy256_run.spr	enemy256_bat.spr	enemy256_die.spr	enemy256_at01.spr	enemy256_at01.spr	enemy256_at01.spr	enemy256_st01.spr	enemy256_st01.spr	
boss046	enemy257_st01.spr	enemy257_st02.spr	enemy257_st02.spr	enemy257_wlk.spr	enemy257_wlk.spr	enemy257_wlk.spr	enemy257_wlk.spr	enemy257_bat.spr	enemy257_die.spr	enemy257_at01.spr	enemy257_at01.spr	enemy257_at02.spr	enemy257_st02.spr	enemy257_wlk.spr	
boss047	enemy258_st01.spr	enemy258_st02.spr	enemy258_st02.spr	enemy258_wlk.spr	enemy258_wlk.spr	enemy258_wlk.spr	enemy258_wlk.spr	enemy258_bat.spr	enemy258_die.spr	enemy258_at01.spr	enemy258_at01.spr	enemy258_at02.spr	enemy258_st02.spr	enemy258_wlk.spr	
boss048	enemy259_st01.spr	enemy259_st02.spr	enemy259_st02.spr	enemy259_wlk.spr	enemy259_wlk.spr	enemy259_wlk.spr	enemy259_wlk.spr	enemy259_bat.spr	enemy259_die.spr	enemy259_at01.spr	enemy259_at01.spr	enemy259_at02.spr	enemy259_st02.spr	enemy259_wlk.spr	
boss049	enemy260_st02.spr	enemy260_st01.spr	enemy260_st01.spr	enemy260_wlk.spr	enemy260_wlk.spr	enemy260_wlk.spr	enemy260_wlk.spr	enemy260_bat.spr	enemy260_die.spr	enemy260_at01.spr	enemy260_at01.spr	enemy260_at02.spr	enemy260_st01.spr	enemy260_wlk.spr	
boss050	enemy261_st01.spr	enemy261_st02.spr	enemy261_st02.spr	enemy261_wlk.spr	enemy261_wlk.spr	enemy261_wlk.spr	enemy261_wlk.spr	enemy261_bat.spr	enemy261_die.spr	enemy261_at01.spr	enemy261_at01.spr	enemy261_at02.spr	enemy261_st02.spr	enemy261_wlk.spr	
boss051	enemy262_st01.spr	enemy262_st02.spr	enemy262_st02.spr	enemy262_wlk.spr	enemy262_wlk.spr	enemy262_wlk.spr	enemy262_wlk.spr	enemy262_bat.spr	enemy262_die.spr	enemy262_at01.spr	enemy262_at01.spr	enemy262_at02.spr	enemy262_st02.spr	enemy262_wlk.spr	
boss052	enemy263_st01.spr	enemy263_st02.spr	enemy263_st02.spr	enemy263_wlk.spr	enemy263_wlk.spr	enemy263_wlk.spr	enemy263_wlk.spr	enemy263_bat.spr	enemy263_die.spr	enemy263_at01.spr	enemy263_at01.spr	enemy263_at02.spr	enemy263_st02.spr	enemy263_wlk.spr	
boss053	enemy308_st01.spr	enemy308_st02.spr	enemy308_st02.spr	enemy308_wlk.spr	enemy308_wlk.spr	enemy308_wlk.spr	enemy308_wlk.spr	enemy308_bat.spr	enemy308_die.spr	enemy308_at01.spr	enemy308_at01.spr	enemy308_at02.spr	enemy308_st02.spr	enemy308_wlk.spr	
boss054	enemy337_st01.spr	enemy337_st02.spr	enemy337_st02.spr	enemy337_wlk.spr	enemy337_wlk.spr	enemy337_wlk.spr	enemy337_wlk.spr	enemy337_bat.spr	enemy337_die.spr	enemy337_at01.spr	enemy337_at02.spr	enemy337_at02.spr	enemy337_st02.spr	enemy337_wlk.spr	
boss055	enemy338_st01.spr	enemy338_st02.spr	enemy338_st02.spr	enemy338_wlk.spr	enemy338_wlk.spr	enemy338_wlk.spr	enemy338_wlk.spr	enemy338_bat.spr	enemy338_die.spr	enemy338_at01.spr	enemy338_at02.spr	enemy338_at02.spr	enemy338_st02.spr	enemy338_wlk.spr	
boss056	enemy265_st01.spr	enemy265_st02.spr	enemy265_st02.spr	enemy265_wlk.spr	enemy265_wlk.spr	enemy265_wlk.spr	enemy265_wlk.spr	enemy265_bat.spr	enemy265_die.spr	enemy265_at01.spr	enemy265_at01.spr	enemy265_at02.spr	enemy265_st02.spr	enemy265_wlk.spr
boss057	enemy261_st01.spr	enemy261_st02.spr	enemy261_st02.spr	enemy261_wlk.spr	enemy261_wlk.spr	enemy261_wlk.spr	enemy261_wlk.spr	enemy261_bat.spr	enemy261_die.spr	enemy261_at01.spr	enemy261_at01.spr	enemy261_at02.spr	enemy261_st02.spr	enemy261_wlk.spr
boss058	enemy262_st01.spr	enemy262_st02.spr	enemy262_st02.spr	enemy262_wlk.spr	enemy262_wlk.spr	enemy262_wlk.spr	enemy262_wlk.spr	enemy262_bat.spr	enemy262_die.spr	enemy262_at01.spr	enemy262_at01.spr	enemy262_at02.spr	enemy262_st02.spr	enemy262_wlk.spr
boss059	enemy260_st02.spr	enemy260_st01.spr	enemy260_st01.spr	enemy260_wlk.spr	enemy260_wlk.spr	enemy260_wlk.spr	enemy260_wlk.spr	enemy260_bat.spr	enemy260_die.spr	enemy260_at01.spr	enemy260_at01.spr	enemy260_at02.spr	enemy260_st01.spr	enemy260_wlk.spr
boss060	enemy250_st01.spr	enemy250_st02.spr	enemy250_st02.spr	enemy250_wlk.spr	enemy250_wlk.spr	enemy250_wlk.spr	enemy250_wlk.spr	enemy250_bat.spr	enemy250_die.spr	enemy250_at01.spr	enemy250_at02.spr	enemy250_at02.spr	enemy250_st02.spr	enemy250_wlk.spr
boss061	enemy249_st01.spr	enemy249_st02.spr	enemy249_st03.spr	enemy249_wlk.spr	enemy249_wlk.spr	enemy249_run.spr	enemy249_run.spr	enemy249_bat.spr	enemy249_die.spr	enemy249_at01.spr	enemy249_at01.spr	enemy249_at02.spr	enemy249_st02.spr	enemy249_run.spr
boss062	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_wlk.spr	passerby570_wlk.spr	passerby570_wlk.spr	passerby570_wlk.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr	passerby570_st.spr
boss063	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_wlk.spr	passerby571_wlk.spr	passerby571_wlk.spr	passerby571_wlk.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr	passerby571_st.spr
boss064	enemy064_st02.spr	enemy064_st01.spr	enemy064_st01.spr	enemy064_wlk.spr	enemy064_wlk.spr	enemy064_wlk.spr	enemy064_wlk.spr	enemy064_bat.spr	enemy064_die.spr	enemy064_at01.spr	enemy064_at01.spr	enemy064_at02.spr	enemy064_st01.spr	enemy064_wlk.spr
boss065	mineral01_st01.spr	mineral01_st01.spr	mineral01_st01.spr	mineral01_st01.spr									mineral01_st01.spr	
boss066	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr	passerby314_st01.spr
boss067	passerby504_st01.spr	passerby504_st01.spr	passerby504_st01.spr	passerby504_wlk.spr	passerby504_wlk.spr	passerby504_wlk.spr	passerby504_wlk.spr			passerby504_st01.spr	passerby504_st01.spr	passerby504_st01.spr	passerby504_st01.spr	passerby504_wlk.spr
boss068	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	passerby390_st01.spr	
boss069	passerby666_st.spr	passerby666_st.spr	passerby666_st.spr	passerby666_wlk.spr	passerby666_wlk.spr	passerby666_wlk.spr	passerby666_wlk.spr		passerby667_die.spr						
boss070	passerby667_st.spr	passerby667_st.spr	passerby667_st.spr	passerby667_wlk.spr	passerby667_wlk.spr	passerby667_wlk.spr	passerby667_wlk.spr		passerby668_die.spr						
boss071	passerby668_st.spr	passerby668_st.spr	passerby668_st.spr	passerby668_wlk.spr	passerby668_wlk.spr	passerby668_wlk.spr	passerby668_wlk.spr		passerby669_die.spr						
boss072	boss072_st01.spr	boss072_st02.spr	boss072_st02.spr	boss072_wlk.spr	boss072_wlk.spr	boss072_wlk.spr	boss072_wlk.spr	boss072_bat.spr	boss072_die.spr	boss072_at01.spr	boss072_at01.spr	boss072_at02.spr	boss072_st02.spr	boss072_wlk.spr
critter000	critter000_st02.spr	critter000_st02.spr	critter000_st03.spr	critter000_wlk.spr	critter000_wlk.spr	critter000_wlk.spr	critter000_wlk.spr						critter000_st03.spr	critter000_wlk.spr
critter001	critter001_st02.spr	critter001_st02.spr	critter001_st03.spr	critter001_wlk.spr	critter001_wlk.spr	critter001_wlk.spr	critter001_wlk.spr	critter001_bat.spr	critter001_die.spr	critter001_at01.spr	critter001_at01.spr	critter001_at01.spr	critter001_st03.spr	critter001_wlk.spr
critter002	critter002_st02.spr	critter002_st02.spr	critter002_st03.spr	critter002_wlk.spr	critter002_wlk.spr	critter002_wlk.spr	critter002_wlk.spr						critter002_st03.spr	critter002_wlk.spr
critter003	critter003_st02.spr	critter003_st02.spr	critter003_st03.spr	critter003_wlk.spr	critter003_wlk.spr	critter003_wlk.spr	critter003_wlk.spr						critter003_st03.spr	critter003_wlk.spr
critter004	critter004_st02.spr	critter004_st02.spr	critter004_st03.spr	critter004_wlk.spr	critter004_wlk.spr	critter004_wlk.spr	critter004_wlk.spr						critter004_st03.spr	critter004_wlk.spr
critter005	critter005_st02.spr	critter005_st02.spr	critter005_st03.spr	critter005_wlk.spr	critter005_wlk.spr	critter005_wlk.spr	critter005_wlk.spr						critter005_st03.spr	critter005_wlk.spr
critter006	critter006_st02.spr	critter006_st02.spr	critter006_st03.spr	critter006_wlk.spr	critter006_wlk.spr	critter006_wlk.spr	critter006_wlk.spr						critter006_st03.spr	critter006_wlk.spr
critter007	critter007_st02.spr	critter007_st02.spr	critter007_st03.spr	critter007_wlk.spr	critter007_wlk.spr	critter007_wlk.spr	critter007_wlk.spr						critter007_st03.spr	critter007_wlk.spr
critter008	critter008_st02.spr	critter008_st02.spr	critter008_st03.spr	critter008_wlk.spr	critter008_wlk.spr	critter008_wlk.spr	critter008_wlk.spr						critter008_st03.spr	critter008_wlk.spr
critter009	critter009_st02.spr	critter009_st02.spr	critter009_st03.spr	critter009_wlk.spr	critter009_wlk.spr	critter009_wlk.spr	critter009_wlk.spr						critter009_st03.spr	critter009_wlk.spr
critter010	critter010_st02.spr	critter010_st02.spr	critter010_st03.spr										critter010_st03.spr	
critter011	critter011_st02.spr	critter011_st02.spr	critter011_st03.spr	critter011_wlk.spr	critter011_wlk.spr	critter011_wlk.spr	critter011_wlk.spr						critter011_st03.spr	critter011_wlk.spr
critter012	critter012_st02.spr	critter012_st02.spr	critter012_st03.spr	critter012_wlk.spr	critter012_wlk.spr	critter012_wlk.spr	critter012_wlk.spr						critter012_st03.spr	critter012_wlk.spr
critter013	critter013_st02.spr	critter013_st02.spr	critter013_st03.spr	critter013_wlk.spr	critter013_wlk.spr	critter013_wlk.spr	critter013_wlk.spr						critter013_st03.spr	critter013_wlk.spr
critter014	critter014_st02.spr	critter014_st02.spr	critter014_st03.spr	critter014_wlk.spr	critter014_wlk.spr	critter014_wlk.spr	critter014_wlk.spr						critter014_st03.spr	critter014_wlk.spr
critter015	critter015_st02.spr	critter015_st02.spr	critter015_st03.spr	critter015_wlk.spr	critter015_wlk.spr	critter015_wlk.spr	critter015_wlk.spr						critter015_st03.spr	critter015_wlk.spr
critter016a				critter016a_wlk.spr	critter016a_wlk.spr	critter016a_wlk.spr	critter016a_wlk.spr							
critter016b	critter016b_st02.spr	critter016b_st02.spr	critter016b_st03.spr	critter016b_wlk.spr	critter016b_wlk.spr	critter016b_wlk.spr	critter016b_wlk.spr						critter016b_st03.spr	critter016b_wlk.spr
critter017	critter017_st02.spr	critter017_st02.spr	critter017_st03.spr	critter017_wlk.spr	critter017_wlk.spr	critter017_wlk.spr	critter017_wlk.spr						critter017_st03.spr	critter017_wlk.spr
critter018	critter018_st02.spr	critter018_st02.spr	critter018_st03.spr	critter018_wlk.spr	critter018_wlk.spr	critter018_wlk.spr	critter018_wlk.spr						critter018_st03.spr	critter018_wlk.spr
critter019	critter019_st02.spr	critter019_st02.spr	critter019_st03.spr	critter019_wlk.spr	critter019_wlk.spr	critter019_wlk.spr	critter019_wlk.spr						critter019_st03.spr	critter019_wlk.spr
critter020				critter020_wlk.spr	critter020_wlk.spr	critter020_wlk.spr	critter020_wlk.spr							
critter021	critter021_st02.spr	critter021_st02.spr	critter021_st03.spr	critter021_wlk.spr	critter021_wlk.spr	critter021_wlk.spr	critter021_wlk.spr						critter021_st03.spr	critter021_wlk.spr
critter022	critter022_st02.spr	critter022_st02.spr	critter022_st02.spr	critter022_wlk.spr	critter022_wlk.spr	critter022_wlk.spr	critter022_wlk.spr	critter022_bat.spr	critter022_die.spr	critter022_at01.spr	critter022_at01.spr	critter022_at01.spr	critter022_st02.spr	critter022_wlk.spr
critter023	critter023_st02.spr	critter023_st02.spr	critter023_st03.spr										critter023_st03.spr	
critter024a	critter024a_st02.spr	critter024a_st02.spr	critter024a_st03.spr	critter024a_wlk.spr	critter024a_wlk.spr	critter024a_wlk.spr	critter024a_wlk.spr						critter024a_st03.spr	critter024a_wlk.spr
critter024b	critter024b_st02.spr	critter024b_st02.spr	critter024b_st03.spr	critter024b_wlk.spr	critter024b_wlk.spr	critter024b_wlk.spr	critter024b_wlk.spr						critter024b_st03.spr	critter024b_wlk.spr
critter025	critter025_st02.spr	critter025_st02.spr	critter025_st02.spr	critter025_wlk.spr	critter025_wlk.spr	critter025_wlk.spr	critter025_wlk.spr						critter025_st02.spr	critter025_wlk.spr
critter026				critter026_wlk.spr	critter026_wlk.spr	critter026_wlk.spr	critter026_wlk.spr							
critter027														
critter028	critter028_st02.spr	critter028_st02.spr	critter028_st03.spr	critter028_wlk.spr	critter028_wlk.spr	critter028_wlk.spr	critter028_wlk.spr						critter028_st03.spr	critter028_wlk.spr
critter029	critter029_st02.spr	critter029_st02.spr	critter029_st03.spr	critter029_wlk.spr	critter029_wlk.spr	critter029_wlk.spr	critter029_wlk.spr						critter029_st03.spr	critter029_wlk.spr
critter030														
critter031aa	critter031aa_st02.spr	critter031aa_st02.spr	critter031aa_st02.spr										critter031aa_st02.spr	
critter031ab	critter031ab_st02.spr	critter031ab_st02.spr	critter031ab_st02.spr										critter031ab_st02.spr	
critter031ba	critter031ba_st02.spr	critter031ba_st02.spr	critter031ba_st02.spr										critter031ba_st02.spr	
critter031bb	critter031bb_st02.spr	critter031bb_st02.spr	critter031bb_st02.spr										critter031bb_st02.spr	
critter031ca	critter031ca_st02.spr	critter031ca_st02.spr	critter031ca_st02.spr										critter031ca_st02.spr	
critter031cb	critter031cb_st02.spr	critter031cb_st02.spr	critter031cb_st02.spr										critter031cb_st02.spr	
critter031da	critter031da_st02.spr	critter031da_st02.spr	critter031da_st02.spr										critter031da_st02.spr	
critter031db	critter031db_st02.spr	critter031db_st02.spr	critter031db_st02.spr										critter031db_st02.spr	
critter032	critter032_st02.spr	critter032_st02.spr	critter032_st03.spr	critter032_wlk.spr	critter032_wlk.spr	critter032_wlk.spr	critter032_wlk.spr	critter032_bat.spr	critter032_die.spr	critter032_at01.spr	critter032_at01.spr	critter032_at01.spr	critter032_st03.spr	critter032_wlk.spr
critter033	critter033_st02.spr	critter033_st02.spr	critter033_st03.spr	critter033_wlk.spr	critter033_wlk.spr	critter033_wlk.spr	critter033_wlk.spr	critter033_bat.spr	critter033_die.spr	critter033_at01.spr	critter033_at01.spr	critter033_at01.spr	critter033_st03.spr	critter033_wlk.spr
critter034	critter034_st02.spr	critter034_st02.spr	critter034_st03.spr	critter034_wlk.spr	critter034_wlk.spr	critter034_wlk.spr	critter034_wlk.spr						critter034_st03.spr	critter034_wlk.spr
critter035	critter035_st02.spr	critter035_st02.spr	critter035_st03.spr										critter035_st03.spr	
critter036	critter036_st02.spr	critter036_st02.spr	critter036_st03.spr	critter036_wlk.spr	critter036_wlk.spr	critter036_wlk.spr	critter036_wlk.spr						critter036_st03.spr	critter036_wlk.spr
critter037	critter037_st02.spr	critter037_st02.spr	critter037_st03.spr	critter037_wlk.spr	critter037_wlk.spr	critter037_wlk.spr	critter037_wlk.spr						critter037_st03.spr	critter037_wlk.spr
critter038	critter038_st02.spr	critter038_st02.spr	critter038_st03.spr	critter038_wlk.spr	critter038_wlk.spr	critter038_wlk.spr	critter038_wlk.spr						critter038_st03.spr	critter038_wlk.spr
critter039a	critter039a_st02.spr	critter039a_st02.spr	critter039a_st03.spr	critter039a_wlk.spr	critter039a_wlk.spr	critter039a_wlk.spr	critter039a_wlk.spr						critter039a_st03.spr	critter039a_wlk.spr
critter039b	critter039b_st01.spr	critter039b_st02.spr	critter039b_st03.spr	critter039b_wlk.spr	critter039b_wlk.spr	critter039b_wlk.spr	critter039b_wlk.spr	critter039b_bat.spr	critter039b_die.spr	critter039b_at01.spr	critter039b_at02.spr	critter039b_at02.spr	critter039b_st03.spr	critter039b_wlk.spr
critter040	critter040_st02.spr	critter040_st02.spr	critter040_st03.spr	critter040_wlk.spr	critter040_wlk.spr	critter040_wlk.spr	critter040_wlk.spr						critter040_st03.spr	critter040_wlk.spr
critter041	critter041_st02.spr	critter041_st02.spr	critter041_st03.spr	critter041_wlk.spr	critter041_wlk.spr	critter041_wlk.spr	critter041_wlk.spr						critter041_st03.spr	critter041_wlk.spr
critter042a	critter042a_st02.spr	critter042a_st02.spr	critter042a_st02.spr										critter042a_st02.spr	
critter042b	critter042b_st02.spr	critter042b_st02.spr	critter042b_st02.spr										critter042b_st02.spr	
critter043	critter043_st02.spr	critter043_st02.spr	critter043_st03.spr										critter043_st03.spr	
critter044	critter044_st02.spr	critter044_st02.spr	critter044_st03.spr										critter044_st03.spr	
critter045	critter045_st02.spr	critter045_st02.spr	critter045_st03.spr										critter045_st03.spr	
critter046														
critter047a	critter047a_st02.spr	critter047a_st02.spr	critter047a_st03.spr										critter047a_st03.spr	
critter047b	critter047b_st02.spr	critter047b_st02.spr	critter047b_st03.spr										critter047b_st03.spr	
critter048a	critter048a_st02.spr	critter048a_st02.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	critter048a_st03.spr	
critter048b	critter048b_st02.spr	critter048b_st02.spr	critter048b_st03.spr										critter048b_st03.spr	
critter049a	critter049a_st02.spr	critter049a_st02.spr	critter049a_st03.spr										critter049a_st03.spr	
critter049b	critter049b_st02.spr	critter049b_st02.spr	critter049b_st03.spr										critter049b_st03.spr	
critter050	critter050_st02.spr	critter050_st02.spr	critter050_st03.spr										critter050_st03.spr	
critter051	critter051_st02.spr	critter051_st02.spr	critter051_st03.spr										critter051_st03.spr	
critter052	critter052_st02.spr	critter052_st02.spr	critter052_st02.spr										critter052_st02.spr	
critter053a	critter053a_st02.spr	critter053a_st02.spr	critter053a_st03.spr										critter053a_st03.spr	
critter053b	critter053b_st02.spr	critter053b_st02.spr	critter053b_st03.spr										critter053b_st03.spr	
critter054	critter054_st01.spr	critter054_st02.spr	critter054_st03.spr	critter054_wlk.spr	critter054_wlk.spr	critter054_wlk.spr	critter054_wlk.spr	critter054_bat.spr	critter054_die.spr	critter054_at01.spr	critter054_at02.spr	critter054_at02.spr	critter054_st03.spr	critter054_wlk.spr
critter055	critter055_st02.spr	critter055_st02.spr	critter055_st03.spr										critter055_st03.spr	
critter056a	critter056a_st02.spr	critter056a_st02.spr	critter056a_st02.spr										critter056a_st02.spr	
critter056b	critter056b_st02.spr	critter056b_st02.spr	critter056b_st02.spr										critter056b_st02.spr	
critter057a	critter057a_st02.spr	critter057a_st02.spr	critter057a_st02.spr										critter057a_st02.spr	
critter057b	critter057b_st02.spr	critter057b_st02.spr	critter057b_st02.spr										critter057b_st02.spr	
critter058a	critter058a_st02.spr	critter058a_st02.spr	critter058a_st03.spr										critter058a_st03.spr	
critter058b	critter058b_st02.spr	critter058b_st02.spr	critter058b_st03.spr										critter058b_st03.spr	
critter059a	critter059a_st02.spr	critter059a_st02.spr	critter059a_st03.spr										critter059a_st03.spr	
critter060	critter060_st02.spr	critter060_st02.spr	critter060_st02.spr										critter060_st02.spr	
critter061	critter061_st02.spr	critter061_st02.spr	critter061_st02.spr										critter061_st02.spr	
critter062	critter062_st02.spr	critter062_st02.spr	critter062_st03.spr										critter062_st03.spr	
critter063	critter063_st02.spr	critter063_st02.spr	critter063_st03.spr	critter063_wlk.spr	critter063_wlk.spr	critter063_wlk.spr	critter063_wlk.spr						critter063_st03.spr	critter063_wlk.spr
critter064	critter064_st02.spr	critter064_st02.spr	critter064_st03.spr	critter064_wlk.spr	critter064_wlk.spr	critter064_wlk.spr	critter064_wlk.spr						critter064_st03.spr	critter064_wlk.spr
critter065	critter065_st01.spr	critter065_st02.spr	critter065_st03.spr	critter065_wlk.spr	critter065_wlk.spr	critter065_wlk.spr	critter065_wlk.spr	critter065_bat.spr	critter065_die.spr	critter065_at01.spr	critter065_at02.spr	critter065_at02.spr	critter065_st03.spr	critter065_wlk.spr
critter066	critter066_st02.spr	critter066_st02.spr	critter066_st03.spr	critter066_wlk.spr	critter066_wlk.spr	critter066_wlk.spr	critter066_wlk.spr						critter066_st03.spr	critter066_wlk.spr
critter067	critter067_st02.spr	critter067_st02.spr	critter067_st03.spr	critter067_wlk.spr	critter067_wlk.spr	critter067_wlk.spr	critter067_wlk.spr						critter067_st03.spr	critter067_wlk.spr
critter068	critter068_st02.spr	critter068_st02.spr	critter068_st03.spr										critter068_st03.spr	
critter069a	critter069a_st02.spr	critter069a_st02.spr	critter069a_st02.spr										critter069a_st02.spr	
critter069b	critter069b_st02.spr	critter069b_st02.spr	critter069b_st02.spr										critter069b_st02.spr	
critter069c	critter069c_st02.spr	critter069c_st02.spr	critter069c_st02.spr										critter069c_st02.spr	
critter070	critter070_st02.spr	critter070_st02.spr	critter070_st03.spr	critter070_wlk.spr	critter070_wlk.spr	critter070_wlk.spr	critter070_wlk.spr						critter070_st03.spr	critter070_wlk.spr
critter071	critter071_st02.spr	critter071_st02.spr	critter071_st03.spr	critter071_wlk.spr	critter071_wlk.spr	critter071_wlk.spr	critter071_wlk.spr						critter071_st03.spr	critter071_wlk.spr
critter072	critter072_st02.spr	critter072_st02.spr	critter072_st03.spr										critter072_st03.spr	
critter073a	critter073a_st02.spr	critter073a_st02.spr	critter073a_st03.spr										critter073a_st03.spr	
critter073b	critter073b_st02.spr	critter073b_st02.spr	critter073b_st03.spr										critter073b_st03.spr	
critter074a	critter074a_st02.spr	critter074a_st02.spr	critter074a_st03.spr										critter074a_st03.spr	
critter074b	critter074b_st02.spr	critter074b_st02.spr	critter074b_st03.spr										critter074b_st03.spr	
critter075b	critter075b_st02.spr	critter075b_st02.spr	critter075b_st02.spr										critter075b_st02.spr	
critter076	critter076_st02.spr	critter076_st02.spr	critter076_st03.spr	critter076_wlk.spr	critter076_wlk.spr	critter076_wlk.spr	critter076_wlk.spr						critter076_st03.spr	critter076_wlk.spr
critter077														
critter078	critter078_st02.spr	critter078_st02.spr	critter078_st03.spr										critter078_st03.spr	
critter079a	critter079a_st02.spr	critter079a_st02.spr	critter079a_st03.spr										critter079a_st03.spr	
critter079b	critter079b_st02.spr	critter079b_st02.spr	critter079b_st03.spr										critter079b_st03.spr	
critter080	critter080_st02.spr	critter080_st02.spr	critter080_st02.spr										critter080_st02.spr	
critter081														
critter082	critter082_st02.spr	critter082_st02.spr	critter082_st03.spr										critter082_st03.spr	
critter083	critter083_st02.spr	critter083_st02.spr	critter083_st03.spr										critter083_st03.spr	
critter084	critter084_st02.spr	critter084_st02.spr	critter084_st03.spr										critter084_st03.spr	
critter085	critter085_st02.spr	critter085_st02.spr	critter085_st03.spr	critter085_wlk.spr	critter085_wlk.spr	critter085_wlk.spr	critter085_wlk.spr						critter085_st03.spr	critter085_wlk.spr
critter086	critter086_st02.spr	critter086_st02.spr	critter086_st03.spr										critter086_st03.spr	
critter087	critter087_st02.spr	critter087_st02.spr	critter087_st03.spr										critter087_st03.spr	
critter088a	critter088a_st02.spr	critter088a_st02.spr	critter088a_st03.spr										critter088a_st03.spr	
critter088b	critter088b_st02.spr	critter088b_st02.spr	critter088b_st03.spr										critter088b_st03.spr	
critter089	critter089_st02.spr	critter089_st02.spr	critter089_st03.spr										critter089_st03.spr	
critter090	critter090_st02.spr	critter090_st02.spr	critter090_st03.spr										critter090_st03.spr	
critter091	critter091_st02.spr	critter091_st02.spr	critter091_st02.spr	critter091_wlk.spr	critter091_wlk.spr	critter091_wlk.spr	critter091_wlk.spr	critter091_bat.spr	critter091_die.spr	critter091_at01.spr	critter091_at02.spr	critter091_at02.spr	critter091_st02.spr	critter091_wlk.spr
critter092	critter092_st02.spr	critter092_st02.spr	critter092_st03.spr	critter092_wlk.spr	critter092_wlk.spr	critter092_wlk.spr	critter092_wlk.spr						critter092_st03.spr	critter092_wlk.spr
critter093	critter093_st02.spr	critter093_st02.spr	critter093_st02.spr	critter093_wlk.spr	critter093_wlk.spr	critter093_wlk.spr	critter093_wlk.spr	critter093_bat.spr	critter093_die.spr	critter093_at01.spr	critter093_at02.spr	critter093_at02.spr	critter093_st02.spr	critter093_wlk.spr
critter094a	critter094a_st02.spr	critter094a_st02.spr	critter094a_st03.spr										critter094a_st03.spr	
critter094b	critter094b_st02.spr	critter094b_st02.spr	critter094b_st03.spr										critter094b_st03.spr	
critter095														
critter096	critter096_st02.spr	critter096_st02.spr	critter096_st03.spr										critter096_st03.spr	
