MissileId	MissileName	MoveKind	ColFollowTarget	MissileHeight	CollidRange	RangeType	DmgRange	CanRepeatDamage	DmgInterval	LifeTime	Speed	Zspeed	Zacc	LoopPlay	SubLoop	SubStart	SubStop	ColVanish	AutoExplode	MissRate	MultiShow	Param1	Param2	Param3	HurtRandX	HurtRandY	BlurMaxNum	BlurDistance	BlurAlphaAttenuateP	AnimFile1	SndFile1	AnimFile2	SndFile2	AnimFile3	SndFile3	AnimFile4	SndFile4	AnimFileB1	SndFileB1	AnimFileB2	SndFileB2	AnimFileB3	SndFileB3	AnimFileB4	SndFileB4	RedLum	GreenLum	BlueLum	LightRadius
474	boss Thất Tinh Hồi Hoàn	3	0	10	2	1	2	1	18	360	160	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
475	boss Mãn Đình Đôi Lạc Hoa	0	0	10	1	1	1	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
476	boss Lạc Hoa	3	0	10	1	1	1	1	18	360	160	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
477	boss Lạc Diệp Tụ Hoàn Tán	0	0	10	1	1	1	1	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
478	boss Lạc Diệp	3	0	10	1	1	1	1	18	360	160	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
479	boss Liễu Phong Tà	100	0	10	1	1	1	0	0	30	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr														255	255	255	0
480	boss Phụng Vũ Quyết Tử 1	3	0	10	1	1	1	1	18	64	160	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
481	boss Phụng Vũ Quyết Tử 2	3	0	10	1	1	1	1	18	64	160	0	0	1	0	0	0	0	0	0	0	1	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
482	boss Miễn dịch hiệu ứng đạn ngoại công	3	0	138	1	1	1	0	541	540	128	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\tabingjue.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
483	boss Miễn dịch hiệu ứng đạn nội công	3	0	138	1	1	1	0	541	540	128	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\jianbingyu.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
484	boss Tư Vô Cùng_Đường thẳng	1	0	10	1	1	1	0	21	40	20	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
485	boss Tư Vô Cùng_Tử_Xoay vòng	1	0	10	1	1	1	0	0	45	7	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\chengshuangshi.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
486	boss Lan Lộ Trùng_Đặc hiệu	3	0	138	1	1	1	0	541	540	128	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\xueyingwu.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
487	Đả Cẩu Trận Pháp_Tử	0	1	10	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
488	Đả Cẩu Trận Pháp_Sát thương	1	1	10	7	0	7	0	0	15	60	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0																				255	255	255	0
489	npcCâu Hồn Tĩnh 2	0	0	10	5	0	5	0	18	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_30_ghj_b.spr														255	255	255	0
490	Lôi Kiếp	0	0	10	1	1	1	0	19	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\jianzhen.spr	\audio\fightskill\kunlun\kl_axxf_c.wav													255	255	255	0
491	Sát thương mưa đá	0	1	10	13	0	13	0	9	47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
492	Mưa đá mất hiệu quả	0	1	10	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\other\hail_d.spr														255	255	255	0
493	Hoạt động năm mới_3 lần sát thương	0	1	10	5	0	5	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
494	Kỹ năng mật tịch cao cấp Đao Thiếu_Đạn	0	1	10	15	0	15	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\shaolin\sl_100_dcrlz_c.spr	\audio\fightskill\shaolin\sl_wxjz_f.wav			\image\effect\fightskill\shaolin\sl_110_zbxg_c.spr	\audio\fightskill\shaolin\sl_szh_c.wav									255	255	255	0
495	Kỹ năng mật tịch cao cấp Tụ Tiễn_Đạn	5	1	10	3	0	3	0	0	126	50	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50	5	30	8			\image\effect\fightskill\tangmen\tm_100_cyj_c.spr	\audio\fightskill\tangmen\tm_tldw_f.wav			\image\effect\fightskill\tangmen\tm_100_cyj_d.spr	\audio\fightskill\tangmen\tm_tldw_c.wav									255	255	255	0
496	Kỹ năng mật tịch cao cấp Kiếm Thúy_Đạn	0	0	10	5	0	5	0	9	180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\cuiyan\cy_100_fxph_c.spr	\audio\fightskill\cuiyan\cy_bhcs_f.wav													255	255	255	0
497	Kỹ năng mật tịch cao cấp Chỉ Đoàn_Đạn	5	0	10	3	0	3	0	0	25	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50						\image\effect\fightskill\daliduanshi\ds_100_xbjj_c.spr	\audio\fightskill\shaolin\sl_wxjz_f.wav			\image\effect\fightskill\daliduanshi\ds_100_xbjj_d.spr	\audio\fightskill\shaolin\sl_wxjz_c.wav									255	255	255	0
498	Kỹ năng mật tịch cao cấp Kiếm Võ_Đạn Tử_Bám theo	3	0	10	0	0	0	0	0	540	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
499	Kỹ năng mật tịch cao cấp Chùy Minh_Đạn	1	0	10	5	1	5	1	18	72	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	30	8			\image\effect\fightskill\mingjiao\mj_100_hpfy_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav													255	255	255	0
500	Kỹ năng mật tịch cao cấp Khí Võ_Đạn	0	1	10	11	0	11	0	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudang\wd_100_bgyl_c.spr	\audio\fightskill\wudang\wd_bjef_f.wav			\image\effect\fightskill\wudang\wd_90_tdwj_d.spr										255	255	255	0
501	Kỹ năng mật tịch cao cấp Đao Thúy_Đạn	0	1	10	21	0	21	0	19	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\cuiyan\cy_10_fjcx_a.spr	\audio\fightskill\cuiyan\cy_bxxz_f.wav			\image\effect\fightskill\cuiyan\cy_100_ylxf_d.spr										255	255	255	0
502	Kỹ năng mật tịch cao cấp Đao Côn_Đạn	3	1	10	2	1	2	1	1	1080	96	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_100_flydf_c.spr	\audio\fightskill\cuiyan\cy_bxxz_f.wav													255	255	255	0
503	Kỹ năng mật tịch cao cấp Hãm Tĩnh_Đạn	0	1	10	21	0	21	0	36	540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_100_mhz_b.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
504	Kỹ năng mật tịch cao cấp Ma Nhẫn_Đạn	0	1	10	3	0	3	0	4	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudu\wu_90_tgds_d.spr	\audio\fightskill\wudu\wu_tgds_c.wav													255	255	255	0
505	Kỹ năng mật tịch cao cấp Kiếm Võ_Đạn Tử_Nhiều	0	0	10	3	0	3	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\npc\jianzhen.spr														255	255	255	0
506	Kỹ năng mật tịch cao cấp Kiếm Côn_Đạn	1	0	10	5	0	5	0	0	22	40	0	0	1	0	0	0	2	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\rage_earth_c2.spr	\audio\fightskill\kunlun\kl_hff_f.wav													255	255	255	0
507	Kỹ năng mật tịch cao cấp Khí Đoàn_Đạn_Kéo dài	0	0	10	3	0	3	0	91	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\xuanwo_c.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
508	Kỹ năng mật tịch cao cấp Khí Đoàn_Đạn_Hiệu quả	0	1	10	5	0	5	0	91	90	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\xueyingwu.spr	\audio\fightskill\tianren\tr_tzly_f.wav			\image\effect\fightskill\wudang\wd_60_tyzq_b.spr	\audio\fightskill\shaolin\sl_wxjz_c.wav									255	255	255	0
509	Mật Tịch Khí Võ (cao) Đạn_Đặc hiệu	0	1	10	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\wudang\wd_50_shty_c.spr														255	255	255	0
510	Tạm thời không dùng kỹ năng 1_Đạn 1	3	0	10	0	0	0	0	0	84	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\gaibang\gb_90_flzt_c2.spr														255	255	255	0
511	Tạm thời không dùng kỹ năng 1_Đạn 2	3	0	10	0	0	0	0	0	68	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\gaibang\gb_90_flzt_c2.spr														255	255	255	0
512	Tạm thời không dùng kỹ năng 1_Đạn 3	3	0	10	0	0	0	0	0	52	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\gaibang\gb_90_flzt_c2.spr														255	255	255	0
513	Tạm thời không dùng kỹ năng 1_Đạn 4	3	0	10	0	0	0	0	0	36	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\gaibang\gb_90_flzt_c2.spr														255	255	255	0
514	Tạm thời không dùng kỹ năng 1_Đạn tứ phía	1	0	10	3	0	3	0	0	108	7	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	5	35	5			\image\effect\fightskill\gaibang\gb_90_flzt_c.spr														255	255	255	0
515	Pháo hoa kết hôn_Điện nhập	0	0	10	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\rage_earth_c.spr														255	255	255	0
516	Pháo hoa kết hôn_Đốt pháo	0	0	10	0	0	0	0	0	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\lipaoyanhua.spr														255	255	255	0
517	Pháo hoa kết hôn_Đốt pháo lớn	0	0	10	0	0	0	0	0	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\lipaoyanhua.spr														255	255	255	0
518	Pháo hoa kết hôn_Ong nhỏ	1	0	10	0	0	0	0	0	45	7	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\item\firework_b.spr														255	255	255	0
519	Pháo hoa kết hôn_Quạt nhỏ	1	0	10	0	0	0	0	0	26	15	0	0	1	1	2	4	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\jiehun\bjdyh.spr														255	255	255	0
520	Pháo hoa kết hôn_Tia lửa	1	0	10	0	0	0	0	0	60	8	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\item\firework_b.spr														255	255	255	0
521	Pháo hoa kết hôn_Tâm hoa rơi	0	0	10	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50																				255	255	255	0
522	Pháo hoa kết hôn_Vòng hoa lớn bung	0	0	10	0	0	0	0	0	12	0	0	0	1	1	2	4	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\bjdyh.spr														255	255	255	0
523	Pháo hoa kết hôn_Liên tiếp 4	0	0	10	0	0	0	0	0	30	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
524	Pháo hoa kết hôn_Liên tiếp 5	0	0	10	0	0	0	0	0	76	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
525	Pháo hoa kết hôn_Liên tiếp 6	0	0	10	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
526	Pháo hoa kết hôn_Liên tiếp 7	0	0	10	0	0	0	0	0	105	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
527	npc_Thực vật đánh 1	1	1	10	2	1	2	0	0	7	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\rengxueqiu_c.spr				\image\effect\fightskill\public\fst_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
528	npc_Thực vật đánh 2	1	1	10	2	1	2	0	0	7	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\xuejinzhen_c.spr				\image\effect\fightskill\public\fst_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
529	npc_Thực vật đánh 3	1	1	10	2	1	2	0	0	7	60	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\saowei_c.spr				\image\effect\fightskill\public\fst_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
530	npc_Vòng sáng thực vật (đạn)	0	1	10	13	1	13	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0																				255	255	255	0
531	npc_Định thân công kích 	0	1	10	3	0	3	0	14	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\shaolin\sl_90_dmdj_d.spr	\audio\fightskill\public\SB013.wav													255	255	255	0
532	npc_Đánh lui công kích 	0	1	10	3	0	3	0	14	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\gaibang\gb_50_bdeg_d.spr	\audio\fightskill\public\SB013.wav													255	255	255	0
533	npc_Làm chậm công kích 	0	1	10	3	0	3	0	14	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\emei\em_10_pxcy_d.spr	\audio\fightskill\public\SB013.wav													255	255	255	0
534	npc_Hỗn loạn công kích 	0	1	10	3	0	3	0	14	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\tianren\tr_90_yrj_d.spr	\audio\fightskill\public\SB013.wav													255	255	255	0
535	npc_Choáng công kích 	0	1	10	3	0	3	0	14	13	0	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\kunlun\kl_50_tjxl_d.spr	\audio\fightskill\public\SB013.wav													255	255	255	0
536	npc_Cương Thi công kích 1	0	1	10	25	0	25	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0						\image\effect\fightskill\shaolin\sl_90_hslh_c.spr				\image\effect\fightskill\public\hammer_d.spr	\audio\fightskill\shaolin\sl_hslh_c.wav									255	255	255	0
537	npc_Cương Thi công kích 2	0	1	10	25	0	25	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0						\image\effect\fightskill\tianwang\tw_70_twzy_a.spr				\image\effect\fightskill\public\hammer_d.spr	\audio\fightskill\shaolin\sl_hslh_c.wav									255	255	255	0
538	npc_Cương Thi công kích 3	0	1	10	25	0	25	0	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0						\image\effect\fightskill\mingjiao\mj_70_qkdny_a.spr				\image\effect\fightskill\public\hammer_d.spr	\audio\fightskill\shaolin\sl_hslh_c.wav									255	255	255	0
539	npc Tuyết Ủng Lam Quan_Kỹ năng biến thân	1	1	10	2	1	2	0	0	16	40	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\tianxianwuxue_c.spr	\audio\fightskill\cuiyan\cy_mylx_f.wav			\image\effect\fightskill\public\rengxueqiu_d.spr	\audio\fightskill\cuiyan\cy_mylx_c.wav									255	255	255	0
540	npc Vân Hoàng Tần Lĩnh	1	0	10	2	1	2	0	0	8	80	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\tianxianwuxue_c.spr	\audio\fightskill\emei\em_sxtg_f.wav													255	255	255	0
541	boss Ngự Kiếm Thuật	0	0	240	5	0	5	0	19	17	0	-30720	1024	1	0	0	0	0	1	0	0	0	0	0	0	0						\image\effect\fightskill\wudang\wd_50_wwwj_c.spr	\audio\fightskill\wudang\wd_xywx_c.wav	\image\effect\fightskill\wudang\wd_100_lyjf_c.spr	\audio\fightskill\wudang\wd_xywx_c.wav											255	255	255	0
542	boss Mãn Thiên Tinh	1	1	10	4	0	4	0	0	13	50	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudang\wd_90_rjhy_c2.spr	\audio\fightskill\tangmen\tm_jgfx_f.wav			\image\effect\fightskill\public\rage_wood_d.spr	\audio\fightskill\tangmen\tm_jgfx_c.wav									255	255	255	0
543	npc Tứ Tượng Đạn Mạc	1	1	10	1	0	1	0	0	13	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	4	35	9			\image\effect\fightskill\wudang\wd_10_jfjt_c.spr	\audio\fightskill\wudu\wu_xdds_f.wav			\image\effect\fightskill\wudang\wd_10_jfjt_d.spr	\audio\fightskill\wudu\wu_xdds_c.wav									255	255	255	0
544	npc Tứ Tượng Đạn Mạc Tử Tử Tử	1	1	10	1	0	1	0	0	10	20	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudang\wd_10_jfjt_c.spr	\audio\fightskill\wudu\wu_xdds_f.wav			\image\effect\fightskill\wudang\wd_10_jfjt_d.spr	\audio\fightskill\wudu\wu_xdds_c.wav									255	255	255	0
545	欢乐神州	0	0	100	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\huanleshenzhou.spr														255	255	255	0
546	爱我中华	0	0	100	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\aiwozhonghua.spr														255	255	255	0
547	Bên nhau mãi mãi	0	0	100	0	0	0	0	0	54	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\danyuanrenchangjiu_vn.spr														255	255	255	0
548	Pháo hoa kết hôn_Tình Yêu Vĩnh Hằng	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\zxyybxx.spr														255	255	255	0
549	Pháo hoa kết hôn_Yêu mãi	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\axyh.spr														255	255	255	0
550	npc Chấn Kinh Bách Lí	1	1	10	3	0	3	0	3	2	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	8			\image\effect\fightskill\public\longtun_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\public\longtun_d.spr	\audio\fightskill\public\SB018.wav									255	255	255	0
551	npc Du Long Chưởng	5	1	10	1	0	1	0	0	30	40	0	0	1	0	0	0	1	0	0	0	0	0	0	50	50	4	64	8			\image\effect\fightskill\gaibang\gb_90_flzt_c.spr	\audio\fightskill\gaibang\gb_flzt_f.wav			\image\effect\fightskill\gaibang\gb_90_flzt_d.spr	\audio\fightskill\gaibang\gb_flzt_c.wav									255	255	255	0
552	shitu Duy trì sát thương	0	0	10	5	1	5	0	9	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\public\guanxian_halo_3.spr	\audio\fightskill\wudu\wu_wgzq_c.wav													255	255	255	0
553	shitu Duy trì sát thương-Tử	0	0	10	5	1	5	0	16	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50						\image\effect\fightskill\wudu\wu_90_yfsg_a.spr	\audio\fightskill\tianren\tr_tzly_f.wav													255	255	255	0
554	Người tuyết	0	0	10	0	0	0	0	0	9	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\lvbing_d.spr														255	255	255	0
555	Pháo hoa kết hôn	0	0	10	0	0	0	0	0	96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\bjdyh.spr														255	255	255	0
556	Pháo hoa kết hôn_Đầu Bạc Răng Long	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\btxl_vn.spr														255	255	255	0
557	Pháo hoa kết hôn_Bách Niên Hảo Hợp	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\bnhh_vn.spr														255	255	255	0
558	Pháo hoa kết hôn_Phu Xướng Phụ Tùy	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\fcfs_vn.spr														255	255	255	0
559	Pháo hoa kết hôn_Cung Hỷ Phát Tài	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\gxfc_vn.spr														255	255	255	0
560	Pháo hoa kết hôn_Hoa Hảo Nguyệt Viên	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\hhyy_vn.spr														255	255	255	0
561	Pháo hoa kết hôn_Như Ý Cát Tường	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\jxry_vn.spr														255	255	255	0
562	Pháo hoa kết hôn_Kim Đồng Ngọc Nữ	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\jtyn_vn.spr														255	255	255	0
563	Pháo hoa kết hôn_Tương Thân Tương Ái	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\xqxa_vn.spr														255	255	255	0
564	Pháo hoa kết hôn_Vĩnh Kết Đồng Tâm	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\yjtx_vn.spr														255	255	255	0
565	Pháo hoa kết hôn_Sớm Sinh Quý Tử	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\zsgz_vn.spr														255	255	255	0
566	Pháo hoa kết hôn_Đồng ý đi!	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qnjgt_vn.spr														255	255	255	0
567	Pháo hoa kết hôn_Yêu thương	0	0	100	0	0	0	0	0	87	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\axs_vn.spr														255	255	255	0
568	Pháo hoa kết hôn_Duy nhất	0	0	100	0	0	0	0	0	84	0	3072	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\nswy1_vn.spr														255	255	255	0
569	Pháo hoa kết hôn_Mình cưới nhau nhé	0	0	100	0	0	0	0	0	84	0	4096	64	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qadjgwb_vn.spr														255	255	255	0
570	Pháo hoa Võ Lâm Tranh Bá	0	0	10	0	0	0	0	0	284	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\wlzb_tw.spr														255	255	255	0
571	Hoa kết hôn_Đặc	0	0	10	0	0	0	0	0	960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxinchuxian.spr														255	255	255	0
572	Hoa kết hôn_Rỗng	0	0	10	0	0	0	0	0	960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxin.spr														255	255	255	0
573	Hệ thống kết hôn_Rừng hoa	0	0	10	0	0	0	0	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxin.spr														255	255	255	0
574	Hệ thống kết hôn_Rừng hoa nhỏ	1	0	10	0	0	0	0	0	12	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\huaxin.spr														255	255	255	0
575	Hãm Tĩnh 120_Tử	0	0	10	17	0	17	1	6	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\tangmen\tm_120_yzz_b.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav													255	255	255	0
576	Kiếm Võ 120_Tử	0	1	10	17	1	17	0	18	90	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0										\image\effect\fightskill\npc\npc_l_melee_water_d.spr	\audio\fightskill\public\SB013.wav									255	255	255	0
577	Chưởng Nga 120_Tử	0	1	10	7	0	7	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\emei\em_120_ydch_b.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav													255	255	255	0
578	Ma Nhẫn 120_Tử	100	0	10	2	1	2	1	2	14	75	0	0	1	0	0	0	0	0	0	0	0	0	0	50	50	4	64	0			\image\effect\fightskill\tianren\tr_120_mdts_c.spr	\audio\fightskill\shaolin\sl_fmdf_f.wav			\image\effect\fightskill\tianren\tr_120_mdts_d.spr	\audio\fightskill\public\SB015.wav									255	255	255	0
579	Kiểu chữ kết hôn	1	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0																				255	255	255	0
580	Hệ thống kết hôn_Phu Thê Giao Bái	0	0	100	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\fqdb1_vn.spr														255	255	255	0
581	Hệ thống kết hôn_Nhị Bái Cao Đường	0	0	100	0	0	0	0	0	48	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\ebgt_vn.spr														255	255	255	0
582	Hệ thống kết hôn_Hôn	0	0	100	0	0	0	0	0	128	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0						\image\effect\fightskill\public\jiehun\qw.spr														255	255	255	0
